image_path,filename,is_forgery,num_keypoints,num_matches,num_inliers,inlier_ratio,transformation_type,processing_time
../MICC-F220/DSCN2323_scale.jpg,DSCN2323_scale.jpg,False,1067,47,14,0.2978723404255319,none,0.04707837104797363
../MICC-F220/DSCN2324_scale.jpg,DSCN2324_scale.jpg,False,1650,70,15,0.21428571428571427,none,0.057923078536987305
../MICC-F220/DSCN2325_scale.jpg,DSCN2325_scale.jpg,False,56,6,4,0.6666666666666666,none,0.03023695945739746
../MICC-F220/DSCN2326_scale.jpg,DSCN2326_scale.jpg,False,701,42,8,0.19047619047619047,none,0.04550886154174805
../MICC-F220/DSCN2327_scale.jpg,DSCN2327_scale.jpg,False,519,28,6,0.21428571428571427,none,0.04256772994995117
../MICC-F220/DSCN2328_scale.jpg,DSCN2328_scale.jpg,False,1123,32,8,0.25,none,0.050347089767456055
../MICC-F220/DSCN2329_scale.jpg,DSCN2329_scale.jpg,False,1544,60,15,0.25,none,0.05765867233276367
../MICC-F220/DSCN41_scale.jpg,DSCN41_scale.jpg,False,1980,71,13,0.18309859154929578,none,0.06138277053833008
../MICC-F220/DSCN41tamp1.jpg,DSCN41tamp1.jpg,True,2018,100,23,0.23,rotation_scaling_translation,0.06306719779968262
../MICC-F220/DSCN41tamp131.jpg,DSCN41tamp131.jpg,True,2003,94,17,0.18085106382978725,scaling_up_rotation_translation,0.06297802925109863
../MICC-F220/DSCN41tamp132.jpg,DSCN41tamp132.jpg,True,2003,96,16,0.16666666666666666,scaling_down_rotation_translation,0.06331086158752441
../MICC-F220/DSCN41tamp133.jpg,DSCN41tamp133.jpg,True,2005,94,16,0.1702127659574468,scaling_down_rotation_translation,0.06222271919250488
../MICC-F220/DSCN41tamp134.jpg,DSCN41tamp134.jpg,True,2015,98,17,0.17346938775510204,scaling_up_rotation_translation,0.06213545799255371
../MICC-F220/DSCN41tamp176.jpg,DSCN41tamp176.jpg,True,2045,97,24,0.24742268041237114,scaling_up_rotation_translation,0.0632317066192627
../MICC-F220/DSCN41tamp237.jpg,DSCN41tamp237.jpg,True,2056,103,24,0.23300970873786409,scaling_down_rotation_translation,0.06308269500732422
../MICC-F220/DSCN41tamp25.jpg,DSCN41tamp25.jpg,True,2043,99,21,0.21212121212121213,scaling_up_rotation_translation,0.0630185604095459
../MICC-F220/DSCN41tamp27.jpg,DSCN41tamp27.jpg,True,2042,95,23,0.24210526315789474,scaling_up_rotation_translation,0.0632174015045166
../MICC-F220/DSCN41tamp37.jpg,DSCN41tamp37.jpg,True,2054,102,25,0.24509803921568626,scaling_down_rotation_translation,0.06282353401184082
../MICC-F220/DSCN43_scale.jpg,DSCN43_scale.jpg,False,1306,68,11,0.16176470588235295,none,0.05422568321228027
../MICC-F220/DSCN44_scale.jpg,DSCN44_scale.jpg,False,3628,109,24,0.22018348623853212,none,0.08842229843139648
../MICC-F220/DSCN45_scale.jpg,DSCN45_scale.jpg,False,3278,131,40,0.3053435114503817,none,0.07881784439086914
../MICC-F220/DSCN45tamp1.jpg,DSCN45tamp1.jpg,True,3381,207,85,0.4106280193236715,scaling_down_rotation_translation,0.07588505744934082
../MICC-F220/DSCN45tamp131.jpg,DSCN45tamp131.jpg,True,3385,188,55,0.2925531914893617,scaling_up_rotation_translation,0.08342838287353516
../MICC-F220/DSCN45tamp132.jpg,DSCN45tamp132.jpg,True,3365,173,55,0.3179190751445087,scaling_up_rotation_translation,0.0780794620513916
../MICC-F220/DSCN45tamp133.jpg,DSCN45tamp133.jpg,True,3353,173,48,0.2774566473988439,scaling_up_rotation_translation,0.08030223846435547
../MICC-F220/DSCN45tamp134.jpg,DSCN45tamp134.jpg,False,3380,170,42,0.24705882352941178,none,0.08270263671875
../MICC-F220/DSCN45tamp176.jpg,DSCN45tamp176.jpg,True,3512,198,61,0.30808080808080807,scaling_up_rotation_translation,0.08062553405761719
../MICC-F220/DSCN45tamp237.jpg,DSCN45tamp237.jpg,True,3501,173,48,0.2774566473988439,scaling_down_rotation_translation,0.08258342742919922
../MICC-F220/DSCN45tamp25.jpg,DSCN45tamp25.jpg,True,3503,204,82,0.4019607843137255,scaling_up_rotation_translation,0.07855367660522461
../MICC-F220/DSCN45tamp27.jpg,DSCN45tamp27.jpg,True,3542,193,66,0.34196891191709844,scaling_up_rotation_translation,0.08141732215881348
../MICC-F220/DSCN45tamp37.jpg,DSCN45tamp37.jpg,True,3562,207,88,0.4251207729468599,scaling_up_rotation_translation,0.07900238037109375
../MICC-F220/DSCN46_scale.jpg,DSCN46_scale.jpg,False,2469,90,18,0.2,none,0.07050919532775879
../MICC-F220/DSCN47_scale.jpg,DSCN47_scale.jpg,False,2281,84,15,0.17857142857142858,none,0.10160136222839355
../MICC-F220/DSCN48_scale.jpg,DSCN48_scale.jpg,False,2586,80,28,0.35,none,0.06701540946960449
../MICC-F220/DSCN49_scale.jpg,DSCN49_scale.jpg,False,6973,147,33,0.22448979591836735,none,0.13622593879699707
../MICC-F220/DSCN50_scale.jpg,DSCN50_scale.jpg,False,754,42,10,0.23809523809523808,none,0.04728269577026367
../MICC-F220/DSC_0535_scale.jpg,DSC_0535_scale.jpg,False,7021,171,49,0.28654970760233917,none,0.130509614944458
../MICC-F220/DSC_0535tamp1.jpg,DSC_0535tamp1.jpg,False,7038,206,49,0.23786407766990292,none,0.13293027877807617
../MICC-F220/DSC_0535tamp131.jpg,DSC_0535tamp131.jpg,False,7059,195,49,0.2512820512820513,none,0.13407206535339355
../MICC-F220/DSC_0535tamp132.jpg,DSC_0535tamp132.jpg,False,7054,196,50,0.25510204081632654,none,0.13381290435791016
../MICC-F220/DSC_0535tamp133.jpg,DSC_0535tamp133.jpg,False,7052,201,49,0.24378109452736318,none,0.13614606857299805
../MICC-F220/DSC_0535tamp134.jpg,DSC_0535tamp134.jpg,False,7052,197,50,0.25380710659898476,none,0.13835430145263672
../MICC-F220/DSC_0535tamp176.jpg,DSC_0535tamp176.jpg,False,7128,223,47,0.21076233183856502,none,0.13619470596313477
../MICC-F220/DSC_0535tamp237.jpg,DSC_0535tamp237.jpg,False,7131,203,48,0.23645320197044334,none,0.13598108291625977
../MICC-F220/DSC_0535tamp25.jpg,DSC_0535tamp25.jpg,False,7072,227,50,0.22026431718061673,none,0.13439178466796875
../MICC-F220/DSC_0535tamp27.jpg,DSC_0535tamp27.jpg,False,7094,228,54,0.23684210526315788,none,0.13968777656555176
../MICC-F220/DSC_0535tamp37.jpg,DSC_0535tamp37.jpg,False,7111,217,58,0.2672811059907834,rotation_translation,0.1357567310333252
../MICC-F220/DSC_0812_scale.jpg,DSC_0812_scale.jpg,False,625,55,11,0.2,none,0.04076743125915527
../MICC-F220/DSC_0812tamp1.jpg,DSC_0812tamp1.jpg,True,682,87,37,0.42528735632183906,rotation_translation,0.034671783447265625
../MICC-F220/DSC_0812tamp131.jpg,DSC_0812tamp131.jpg,True,688,96,30,0.3125,scaling_down_rotation_translation,0.03793978691101074
../MICC-F220/DSC_0812tamp132.jpg,DSC_0812tamp132.jpg,True,681,90,34,0.37777777777777777,scaling_down_rotation_translation,0.03658795356750488
../MICC-F220/DSC_0812tamp133.jpg,DSC_0812tamp133.jpg,True,684,85,33,0.38823529411764707,scaling_down_rotation_translation,0.03623199462890625
../MICC-F220/DSC_0812tamp134.jpg,DSC_0812tamp134.jpg,True,678,85,30,0.35294117647058826,scaling_down_rotation_translation,0.03635811805725098
../MICC-F220/DSC_0812tamp176.jpg,DSC_0812tamp176.jpg,True,720,95,38,0.4,scaling_down_rotation_translation,0.0356905460357666
../MICC-F220/DSC_0812tamp237.jpg,DSC_0812tamp237.jpg,True,730,97,38,0.3917525773195876,scaling_down_rotation_translation,0.03630375862121582
../MICC-F220/DSC_0812tamp25.jpg,DSC_0812tamp25.jpg,True,716,100,44,0.44,scaling_down_rotation_translation,0.03542923927307129
../MICC-F220/DSC_0812tamp27.jpg,DSC_0812tamp27.jpg,True,714,101,43,0.42574257425742573,scaling_down_rotation_translation,0.03550529479980469
../MICC-F220/DSC_0812tamp37.jpg,DSC_0812tamp37.jpg,True,728,93,40,0.43010752688172044,scaling_down_rotation_translation,0.0367436408996582
../MICC-F220/DSC_1535_scale.jpg,DSC_1535_scale.jpg,False,2297,90,9,0.1,none,0.0643308162689209
../MICC-F220/DSC_1535tamp1.jpg,DSC_1535tamp1.jpg,True,2319,116,21,0.1810344827586207,scaling_down_rotation_translation,0.06354403495788574
../MICC-F220/DSC_1535tamp131.jpg,DSC_1535tamp131.jpg,False,2318,110,8,0.07272727272727272,none,0.06314921379089355
../MICC-F220/DSC_1535tamp132.jpg,DSC_1535tamp132.jpg,True,2312,120,19,0.15833333333333333,scaling_down_rotation_translation,0.064239501953125
../MICC-F220/DSC_1535tamp133.jpg,DSC_1535tamp133.jpg,True,2320,119,24,0.20168067226890757,scaling_up_rotation_translation,0.06292104721069336
../MICC-F220/DSC_1535tamp134.jpg,DSC_1535tamp134.jpg,True,2317,108,18,0.16666666666666666,scaling_down_rotation_translation,0.0632479190826416
../MICC-F220/DSC_1535tamp176.jpg,DSC_1535tamp176.jpg,True,2324,119,18,0.15126050420168066,rotation_scaling_translation,0.06375956535339355
../MICC-F220/DSC_1535tamp237.jpg,DSC_1535tamp237.jpg,True,2324,111,17,0.15315315315315314,scaling_down_rotation_translation,0.06376004219055176
../MICC-F220/DSC_1535tamp25.jpg,DSC_1535tamp25.jpg,True,2323,126,22,0.1746031746031746,scaling_down_rotation_translation,0.06479144096374512
../MICC-F220/DSC_1535tamp27.jpg,DSC_1535tamp27.jpg,True,2322,118,23,0.19491525423728814,scaling_down_rotation_translation,0.06486868858337402
../MICC-F220/DSC_1535tamp37.jpg,DSC_1535tamp37.jpg,True,2318,113,24,0.21238938053097345,scaling_down_rotation_translation,0.0642099380493164
../MICC-F220/DSC_1538_scale.jpg,DSC_1538_scale.jpg,False,1031,74,21,0.28378378378378377,none,0.04165768623352051
../MICC-F220/DSC_1539_scale.jpg,DSC_1539_scale.jpg,False,1207,41,6,0.14634146341463414,none,0.04367399215698242
../MICC-F220/DSC_1540_scale.jpg,DSC_1540_scale.jpg,False,2896,148,21,0.14189189189189189,none,0.07491683959960938
../MICC-F220/DSC_1540tamp1.jpg,DSC_1540tamp1.jpg,True,2965,179,39,0.21787709497206703,rotation_translation,0.07370758056640625
../MICC-F220/DSC_1540tamp131.jpg,DSC_1540tamp131.jpg,True,2998,177,37,0.20903954802259886,rotation_translation,0.07422447204589844
../MICC-F220/DSC_1540tamp132.jpg,DSC_1540tamp132.jpg,True,2977,180,35,0.19444444444444445,rotation_translation,0.0741124153137207
../MICC-F220/DSC_1540tamp133.jpg,DSC_1540tamp133.jpg,True,2968,185,33,0.1783783783783784,scaling_up_rotation_translation,0.07341241836547852
../MICC-F220/DSC_1540tamp134.jpg,DSC_1540tamp134.jpg,True,2986,191,28,0.14659685863874344,scaling_up_rotation_translation,0.07394838333129883
../MICC-F220/DSC_1540tamp176.jpg,DSC_1540tamp176.jpg,True,3074,196,44,0.22448979591836735,scaling_up_rotation_translation,0.07449674606323242
../MICC-F220/DSC_1540tamp237.jpg,DSC_1540tamp237.jpg,True,3053,193,25,0.12953367875647667,scaling_up_rotation_translation,0.0750737190246582
../MICC-F220/DSC_1540tamp25.jpg,DSC_1540tamp25.jpg,True,3012,185,46,0.24864864864864866,scaling_up_rotation_translation,0.0752720832824707
../MICC-F220/DSC_1540tamp27.jpg,DSC_1540tamp27.jpg,True,3014,197,41,0.20812182741116753,scaling_up_rotation_translation,0.074859619140625
../MICC-F220/DSC_1540tamp37.jpg,DSC_1540tamp37.jpg,True,3025,182,39,0.21428571428571427,scaling_up_rotation_translation,0.07480096817016602
../MICC-F220/DSC_1542_scale.jpg,DSC_1542_scale.jpg,False,1763,99,18,0.18181818181818182,none,0.05241584777832031
../MICC-F220/DSC_1546_scale.jpg,DSC_1546_scale.jpg,False,795,71,20,0.28169014084507044,none,0.037235260009765625
../MICC-F220/DSC_1549_scale.jpg,DSC_1549_scale.jpg,True,543,41,10,0.24390243902439024,scaling_down_rotation_translation,0.0358426570892334
../MICC-F220/DSC_1550_scale.jpg,DSC_1550_scale.jpg,False,543,44,8,0.18181818181818182,none,0.0359492301940918
../MICC-F220/DSC_1554_scale.jpg,DSC_1554_scale.jpg,False,539,50,17,0.34,none,0.030579805374145508
../MICC-F220/DSC_1557_scale.jpg,DSC_1557_scale.jpg,True,1156,68,14,0.20588235294117646,rotation_scaling_translation,0.04324841499328613
../MICC-F220/DSC_1561_scale.jpg,DSC_1561_scale.jpg,False,895,52,15,0.28846153846153844,none,0.038602590560913086
../MICC-F220/DSC_1567_scale.jpg,DSC_1567_scale.jpg,False,1195,98,23,0.23469387755102042,none,0.04568934440612793
../MICC-F220/DSC_1568_scale.jpg,DSC_1568_scale.jpg,False,707,44,11,0.25,none,0.04440164566040039
../MICC-F220/DSC_1568tamp1.jpg,DSC_1568tamp1.jpg,True,736,58,18,0.3103448275862069,scaling_up_rotation_translation,0.03839516639709473
../MICC-F220/DSC_1568tamp131.jpg,DSC_1568tamp131.jpg,True,741,60,18,0.3,scaling_down_rotation_translation,0.03877067565917969
../MICC-F220/DSC_1568tamp132.jpg,DSC_1568tamp132.jpg,True,737,60,17,0.2833333333333333,scaling_up_rotation_translation,0.039833784103393555
../MICC-F220/DSC_1568tamp133.jpg,DSC_1568tamp133.jpg,True,741,61,20,0.32786885245901637,scaling_down_rotation_translation,0.038754940032958984
../MICC-F220/DSC_1568tamp134.jpg,DSC_1568tamp134.jpg,True,737,55,16,0.2909090909090909,scaling_down_rotation_translation,0.041150569915771484
../MICC-F220/DSC_1568tamp176.jpg,DSC_1568tamp176.jpg,True,744,61,16,0.26229508196721313,scaling_up_rotation_translation,0.04940605163574219
../MICC-F220/DSC_1568tamp237.jpg,DSC_1568tamp237.jpg,True,752,62,16,0.25806451612903225,scaling_down_rotation_translation,0.04994320869445801
../MICC-F220/DSC_1568tamp25.jpg,DSC_1568tamp25.jpg,True,746,60,20,0.3333333333333333,scaling_down_rotation_translation,0.04611396789550781
../MICC-F220/DSC_1568tamp27.jpg,DSC_1568tamp27.jpg,True,758,62,17,0.27419354838709675,scaling_down_rotation_translation,0.04852604866027832
../MICC-F220/DSC_1568tamp37.jpg,DSC_1568tamp37.jpg,True,747,61,19,0.3114754098360656,scaling_up_rotation_translation,0.04631972312927246
../MICC-F220/DSC_1570_scale.jpg,DSC_1570_scale.jpg,False,408,28,10,0.35714285714285715,none,0.03268718719482422
../MICC-F220/DSC_1571_scale.jpg,DSC_1571_scale.jpg,False,4842,136,54,0.39705882352941174,rotation_translation,0.0952601432800293
../MICC-F220/DSC_1572_scale.jpg,DSC_1572_scale.jpg,False,1329,73,28,0.3835616438356164,none,0.04032421112060547
../MICC-F220/DSC_1573_scale.jpg,DSC_1573_scale.jpg,False,4186,141,44,0.3120567375886525,none,0.08345985412597656
../MICC-F220/DSC_1575_scale.jpg,DSC_1575_scale.jpg,False,3778,127,20,0.15748031496062992,none,0.082794189453125
../MICC-F220/DSC_1576_scale.jpg,DSC_1576_scale.jpg,False,3711,155,52,0.33548387096774196,rotation_translation,0.07468128204345703
../MICC-F220/DSC_1580_scale.jpg,DSC_1580_scale.jpg,False,3738,137,33,0.24087591240875914,none,0.08137178421020508
../MICC-F220/DSC_1581_scale.jpg,DSC_1581_scale.jpg,False,2506,70,20,0.2857142857142857,none,0.0594937801361084
../MICC-F220/DSC_1595_scale.jpg,DSC_1595_scale.jpg,False,8840,170,61,0.3588235294117647,rotation_translation,0.15987586975097656
../MICC-F220/IMG_32_scale.jpg,IMG_32_scale.jpg,False,3002,199,34,0.1708542713567839,none,0.08019852638244629
../MICC-F220/P1000213_scale.jpg,P1000213_scale.jpg,False,5392,609,89,0.14614121510673234,none,0.11416840553283691
../MICC-F220/P1000231_scale.jpg,P1000231_scale.jpg,False,2598,178,15,0.08426966292134831,none,0.0721902847290039
../MICC-F220/P1000293_scale.jpg,P1000293_scale.jpg,False,348,24,7,0.2916666666666667,none,0.03757190704345703
../MICC-F220/P1000318_scale.jpg,P1000318_scale.jpg,False,9248,181,50,0.27624309392265195,none,0.17144393920898438
../MICC-F220/P1000472_scale.jpg,P1000472_scale.jpg,False,7648,238,57,0.23949579831932774,none,0.14832711219787598
../MICC-F220/P1000528_scale.jpg,P1000528_scale.jpg,False,1203,48,13,0.2708333333333333,none,0.05244302749633789
../MICC-F220/P1000553_scale.jpg,P1000553_scale.jpg,False,1283,45,17,0.37777777777777777,none,0.04873180389404297
../MICC-F220/nikon_7_scale.jpg,nikon_7_scale.jpg,False,4621,229,51,0.22270742358078602,none,0.0982370376586914
../MICC-F220/sony_61_scale.jpg,sony_61_scale.jpg,False,691,49,8,0.16326530612244897,none,0.04684305191040039
